source;source_id;source_url;perusahaan_source_id;perusahaan_nama;perusahaan_id;judul;deskripsi;lokasi;kuota;status;tgl_buka;tgl_tutup;syarat;kontak_email;scraped_at
maganghub;a240fe5c-2244-42fb-891c-bff8cac041aa;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pengelola-bmn-dan-fasilitas-umum-a240fe5c-2244-42fb-891c-bff8cac041aa;b29a4646-04ca-4853-a393-4af0c6b74c02;KANIM KELAS III NON TPI WAKATOBI;maganghub-b29a4646-04ca-4853-a393-4af0c6b74c02;PENGELOLA BMN DAN FASILITAS UMUM;1. Mengelola aset dan inventaris milik negara di unit kerja. | 2. Mencatat penerimaan, pemakaian, dan penghapusan barang. | 3. Melakukan inventarisasi berkala. | 4. Menyusun laporan aset sesuai ketentuan.;Kab. Wakatobi;2;Aktif;14/07/2026;28/07/2026;Program studi: Administrasi, Manajemen Aset Publik, Manajemen Administrasi | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:03Z
maganghub;a243b700-9f82-4fad-91f4-8357603e3dd2;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/staf-bidang-administrasi-dan-pengembangan-pelatihan-a243b700-9f82-4fad-91f4-8357603e3dd2;69af1e51-64f0-4fa9-bf7e-bfec924239af;Pusat Pelatihan SDM Pencarian dan Pertolongan;maganghub-69af1e51-64f0-4fa9-bf7e-bfec924239af;Staf Bidang Administrasi dan Pengembangan Pelatihan;"'- Mendukung pelaksanaan administrasi dan operasional Pusat Pelatihan guna memastikan kelancaran kegiatan serta pengelolaan dokumen secara efektif; | - Membantu penyusunan, reviu, dan penyempurnaan dokumen Norma, Standar, Prosedur, dan Kriteria (NSPK), pedoman, standar operasional prosedur (SOP), petunjuk teknis, serta dokumen pendukung penyelenggaraan pelatihan; | - Mengelola data administrasi, menyusun media informasi dan publikasi, serta melakukan dokumentasi dan penyuntingan foto maupun video untuk mendukung kebutuhan komunikasi dan publikasi Pusat Pelatihan. | - Melaksanakan tugas lain yang sesuai dengan kebutuhan Pusat Pelatihan. | Membuat desain media informasi menggunakan ap; | Membantu editing foto dan video dokumentasi. | Menyusun laporan administrasi dan rekapitulasi data.";Kota Adm. Jakarta Pusat;2;Aktif;14/07/2026;28/07/2026;Program studi: Manajemen Pendidikan, Administrasi Pendidikan | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:05Z
maganghub;a243c099-c0bc-4aae-b325-4d3610612b51;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/human-resource-officer-a243c099-c0bc-4aae-b325-4d3610612b51;3d5bc233-bf54-419d-9d7a-81351cde33a3;Sekretariat Direktorat Jenderal Perikanan Tangkap;maganghub-3d5bc233-bf54-419d-9d7a-81351cde33a3;Human Resource Officer;1. Melakukan pemetaan kondisi SDM (wawancara, observasi, analis data) | 2. Mengidentifikasi kesenjangan antara kompetensi yang dimiliki dengan yang dibutuhkan (competency gap analysis) | 3. Menyusun rencana pengembangan pegawai | 4. Membantu menyusun Talent Management;Kota Adm. Jakarta Pusat;2;Aktif;14/07/2026;28/07/2026;Program studi: Manajemen Sumber Daya Manusia, Manajemen, Psikologi | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:07Z
maganghub;a23f303e-fc61-45a7-be1b-e682c1ba20e3;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/asisten-pengelola-keuangan-a23f303e-fc61-45a7-be1b-e682c1ba20e3;195b6622-9d73-4a2e-8a06-9a1f70a6b1ac;BPS Kabupaten Flores Timur;maganghub-195b6622-9d73-4a2e-8a06-9a1f70a6b1ac;Asisten Pengelola Keuangan;Membantu proses pengelolaan administrasi keuangan, termasuk pencatatan transaksi, verifikasi dokumen pendukung, penyusunan laporan keuangan, serta memastikan kepatuhan pada aturan pengelolaan anggaran.;Kab. Flores Timur;2;Aktif;14/07/2026;28/07/2026;Program studi: Administrasi | Tingkat pendidikan: Sarjana, Diploma;;2026-08-11T06:25:09Z
maganghub;a23f32ea-8f42-41e8-afa7-70df3a81eb29;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/asisten-publisitas-dan-kehumasan-a23f32ea-8f42-41e8-afa7-70df3a81eb29;195b6622-9d73-4a2e-8a06-9a1f70a6b1ac;BPS Kabupaten Flores Timur;maganghub-195b6622-9d73-4a2e-8a06-9a1f70a6b1ac;Asisten Publisitas dan Kehumasan;Mendukung kegiatan kehumasan seperti penyusunan publikasi, pengelolaan media sosial, dokumentasi kegiatan, penyusunan rilis informasi, serta membangun komunikasi internal dan eksternal.;Kab. Flores Timur;2;Aktif;14/07/2026;28/07/2026;Program studi: Teknologi Informasi | Tingkat pendidikan: Diploma, Sarjana;;2026-08-11T06:25:11Z
maganghub;a240cd2f-d80e-471c-83b4-fc5523c7cb72;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pengelola-kegiatan-kerja-a240cd2f-d80e-471c-83b4-fc5523c7cb72;54c70436-4841-4e31-a2b1-a53724b7adab;LEMBAGA PEMASYARAKATAN KELAS IIB TELUK KUANTAN;maganghub-54c70436-4841-4e31-a2b1-a53724b7adab;PENGELOLA KEGIATAN KERJA;"1.	Menyusun rencana dan mengelola kegiatan kerja warga binaan di bidang pertanian, peternakan, perikanan, atau perkebunan sesuai dengan potensi dan sarana yang tersedia. | 2.	Membimbing dan mengawasi pelaksanaan kegiatan kerja warga binaan agar sesuai dengan standar teknis, keselamatan kerja, dan tujuan pembinaan kemandirian. | 3.	Mengembangkan program pelatihan keterampilan dan kewirausahaan di bidang pertanian, peternakan, perikanan, atau perkebunan sebagai bekal reintegrasi sosial warga binaan. | 4.	Melakukan pemantauan dan evaluasi terhadap hasil pelaksanaan kegiatan kerja serta produktivitas program pembinaan kemandirian. | 5.	Mengelola sarana, prasarana, bahan, dan hasil produksi kegiatan kerja untuk mendukung keberlangsungan program pembinaan. | 6.	Berkoordinasi dengan unit kerja, instansi terkait, dan mitra kerja dalam pengembangan kegiatan kerja dan pemasaran hasil produksi sesuai ketentuan yang berlaku. | 7.	Menyusun dokumentasi, laporan pelaksanaan, dan evaluasi kegiatan kerja sebagai bahan pengambilan kebijakan dan peningkatan kualitas program pembinaan.";Kab. Kuantan Singingi;2;Aktif;14/07/2026;28/07/2026;Program studi: Agroteknologi Pertanian | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:13Z
maganghub;a240d326-69a8-4acf-8a78-65df70d34492;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pengelola-kegiatan-kerja-a240d326-69a8-4acf-8a78-65df70d34492;54c70436-4841-4e31-a2b1-a53724b7adab;LEMBAGA PEMASYARAKATAN KELAS IIB TELUK KUANTAN;maganghub-54c70436-4841-4e31-a2b1-a53724b7adab;PENGELOLA KEGIATAN KERJA;"1.	Menyusun rencana dan mengelola kegiatan kerja warga binaan di bidang pertanian, peternakan, perikanan, atau perkebunan sesuai dengan potensi dan sarana yang tersedia. | 2.	Membimbing dan mengawasi pelaksanaan kegiatan kerja warga binaan agar sesuai dengan standar teknis, keselamatan kerja, dan tujuan pembinaan kemandirian. | 3.	Mengembangkan program pelatihan keterampilan dan kewirausahaan di bidang pertanian, peternakan, perikanan, atau perkebunan sebagai bekal reintegrasi sosial warga binaan. | 4.	Melakukan pemantauan dan evaluasi terhadap hasil pelaksanaan kegiatan kerja serta produktivitas program pembinaan kemandirian. | 5.	Mengelola sarana, prasarana, bahan, dan hasil produksi kegiatan kerja untuk mendukung keberlangsungan program pembinaan. | 6.	Berkoordinasi dengan unit kerja, instansi terkait, dan mitra kerja dalam pengembangan kegiatan kerja dan pemasaran hasil produksi sesuai ketentuan yang berlaku. | 7.	Menyusun dokumentasi, laporan pelaksanaan, dan evaluasi kegiatan kerja sebagai bahan pengambilan kebijakan dan peningkatan kualitas program pembinaan.";Kab. Kuantan Singingi;2;Aktif;14/07/2026;28/07/2026;Program studi: Peternakan | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:15Z
maganghub;a240d360-b583-4617-875b-4c0ec23002fa;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pengelola-kegiatan-kerja-a240d360-b583-4617-875b-4c0ec23002fa;54c70436-4841-4e31-a2b1-a53724b7adab;LEMBAGA PEMASYARAKATAN KELAS IIB TELUK KUANTAN;maganghub-54c70436-4841-4e31-a2b1-a53724b7adab;PENGELOLA KEGIATAN KERJA;"1.	Menyusun rencana dan mengelola kegiatan kerja warga binaan di bidang pertanian, peternakan, perikanan, atau perkebunan sesuai dengan potensi dan sarana yang tersedia. | 2.	Membimbing dan mengawasi pelaksanaan kegiatan kerja warga binaan agar sesuai dengan standar teknis, keselamatan kerja, dan tujuan pembinaan kemandirian. | 3.	Mengembangkan program pelatihan keterampilan dan kewirausahaan di bidang pertanian, peternakan, perikanan, atau perkebunan sebagai bekal reintegrasi sosial warga binaan. | 4.	Melakukan pemantauan dan evaluasi terhadap hasil pelaksanaan kegiatan kerja serta produktivitas program pembinaan kemandirian. | 5.	Mengelola sarana, prasarana, bahan, dan hasil produksi kegiatan kerja untuk mendukung keberlangsungan program pembinaan. | 6.	Berkoordinasi dengan unit kerja, instansi terkait, dan mitra kerja dalam pengembangan kegiatan kerja dan pemasaran hasil produksi sesuai ketentuan yang berlaku. | 7.	Menyusun dokumentasi, laporan pelaksanaan, dan evaluasi kegiatan kerja sebagai bahan pengambilan kebijakan dan peningkatan kualitas program pembinaan.";Kab. Kuantan Singingi;2;Aktif;14/07/2026;28/07/2026;Program studi: Perikanan | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:17Z
maganghub;a2417ba8-7860-45d3-8df1-fe66171db09d;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/asisten-pengelola-data-a2417ba8-7860-45d3-8df1-fe66171db09d;40074941-401d-4c8e-ac69-618c07a85716;Sekretariat Direktorat Jenderal Perkebunan;maganghub-40074941-401d-4c8e-ac69-618c07a85716;Asisten Pengelola Data;Membantu memberikan dukungan teknis dalam pelaksanaan pengelolaan data melalui kegiatan pengumpulan, penginputan, pengolahan, dan penyajian data | Membantu memberikan dukungan teknis dalam pelaksanaan pengelolaan data melalui kegiatan pengumpulan, penginputan, pengolahan, dan penyajian data;Kota Adm. Jakarta Selatan;2;Aktif;14/07/2026;28/07/2026;Program studi: Teknologi Informasi, Ilmu Komputer, Administrasi, Sistem Informasi | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:19Z
maganghub;a242db66-0b89-40b9-bc9c-79d4cc973127;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pengelola-kegiatan-kerja-pertanian-a242db66-0b89-40b9-bc9c-79d4cc973127;225a3d8e-da2a-4a21-a77a-79edc22b792d;LEMBAGA PEMASYARAKATAN KELAS IIB TEGAL;maganghub-225a3d8e-da2a-4a21-a77a-79edc22b792d;PENGELOLA KEGIATAN KERJA PERTANIAN;1. Menyusun rencana dan mengelola kegiatan kerja warga binaan di bidang pertanian, peternakan, perikanan, atau perkebunan sesuai dengan potensi dan sarana yang tersedia. | 2. Membimbing dan mengawasi pelaksanaan kegiatan kerja warga binaan agar sesuai dengan standar teknis, keselamatan kerja, dan tujuan pembinaan kemandirian. | 3. Mengembangkan program pelatihan keterampilan dan kewirausahaan di bidang pertanian, peternakan, perikanan, atau perkebunan sebagai bekal reintegrasi sosial warga binaan. | 4. Melakukan pemantauan dan evaluasi terhadap hasil pelaksanaan kegiatan kerja serta produktivitas program pembinaan kemandirian. | 5. Mengelola sarana, prasarana, bahan, dan hasil produksi kegiatan kerja untuk mendukung keberlangsungan program pembinaan. | 6. Berkoordinasi dengan unit kerja, instansi terkait, dan mitra kerja dalam pengembangan kegiatan kerja dan pemasaran hasil produksi sesuai ketentuan yang berlaku. | 7. Menyusun dokumentasi, laporan pelaksanaan, dan evaluasi kegiatan kerja sebagai bahan pengambilan kebijakan dan peningkatan kualitas program pembinaan;Kota Tegal;2;Aktif;14/07/2026;28/07/2026;Program studi: Ilmu Pertanian | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:21Z
maganghub;a242dad6-5160-48a6-8873-b6041c825ae6;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pengelola-kegiatan-kerja-peternakan-a242dad6-5160-48a6-8873-b6041c825ae6;225a3d8e-da2a-4a21-a77a-79edc22b792d;LEMBAGA PEMASYARAKATAN KELAS IIB TEGAL;maganghub-225a3d8e-da2a-4a21-a77a-79edc22b792d;PENGELOLA KEGIATAN KERJA PETERNAKAN;1. Menyusun rencana dan mengelola kegiatan kerja warga binaan di bidang pertanian, peternakan, perikanan, atau perkebunan sesuai dengan potensi dan sarana yang tersedia. | 2. Membimbing dan mengawasi pelaksanaan kegiatan kerja warga binaan agar sesuai dengan standar teknis, keselamatan kerja, dan tujuan pembinaan kemandirian. | 3. Mengembangkan program pelatihan keterampilan dan kewirausahaan di bidang pertanian, peternakan, perikanan, atau perkebunan sebagai bekal reintegrasi sosial warga binaan. | 4. Melakukan pemantauan dan evaluasi terhadap hasil pelaksanaan kegiatan kerja serta produktivitas program pembinaan kemandirian. | 5. Mengelola sarana, prasarana, bahan, dan hasil produksi kegiatan kerja untuk mendukung keberlangsungan program pembinaan. | 6. Berkoordinasi dengan unit kerja, instansi terkait, dan mitra kerja dalam pengembangan kegiatan kerja dan pemasaran hasil produksi sesuai ketentuan yang berlaku. | 7. Menyusun dokumentasi, laporan pelaksanaan, dan evaluasi kegiatan kerja sebagai bahan pengambilan kebijakan dan peningkatan kualitas program pembinaan;Kota Tegal;2;Aktif;14/07/2026;28/07/2026;Program studi: Peternakan | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:23Z
maganghub;a242d9fa-4efa-43e3-99c3-51b7babac94e;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pengelola-kegiatan-kerj-aperikanan-a242d9fa-4efa-43e3-99c3-51b7babac94e;225a3d8e-da2a-4a21-a77a-79edc22b792d;LEMBAGA PEMASYARAKATAN KELAS IIB TEGAL;maganghub-225a3d8e-da2a-4a21-a77a-79edc22b792d;PENGELOLA KEGIATAN KERJ APERIKANAN;1. Menyusun rencana dan mengelola kegiatan kerja warga binaan di bidang pertanian, peternakan, perikanan, atau perkebunan sesuai dengan potensi dan sarana yang tersedia. | 2. Membimbing dan mengawasi pelaksanaan kegiatan kerja warga binaan agar sesuai dengan standar teknis, keselamatan kerja, dan tujuan pembinaan kemandirian. | 3. Mengembangkan program pelatihan keterampilan dan kewirausahaan di bidang pertanian, peternakan, perikanan, atau perkebunan sebagai bekal reintegrasi sosial warga binaan. | 4. Melakukan pemantauan dan evaluasi terhadap hasil pelaksanaan kegiatan kerja serta produktivitas program pembinaan kemandirian. | 5. Mengelola sarana, prasarana, bahan, dan hasil produksi kegiatan kerja untuk mendukung keberlangsungan program pembinaan. | 6. Berkoordinasi dengan unit kerja, instansi terkait, dan mitra kerja dalam pengembangan kegiatan kerja dan pemasaran hasil produksi sesuai ketentuan yang berlaku. | 7. Menyusun dokumentasi, laporan pelaksanaan, dan evaluasi kegiatan kerja sebagai bahan pengambilan kebijakan dan peningkatan kualitas program pembinaan;Kota Tegal;2;Aktif;14/07/2026;28/07/2026;Program studi: Perikanan | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:25Z
maganghub;a23f4842-6490-477a-9333-24bc40ac4bad;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pengelola-kehumasan-a23f4842-6490-477a-9333-24bc40ac4bad;ca3c2a11-6ea0-4815-9c1b-6f3e3005b054;KANIM KELAS III NON TPI TANJUNG REDEB;maganghub-ca3c2a11-6ea0-4815-9c1b-6f3e3005b054;PENGELOLA KEHUMASAN;"""1. Menyusun materi layanan informasi untuk media elektronik | 2. Menyusun berita pelayanan informasi dan kehumasan melalui media: cetak, elektornik dan daring (online) | 3. Menyusun naskah pelayanan informasi dan kehumasan dalam bentuk: ceramah, piodato, dan bahan tayang | 4. Menyelenggarakan penerbitan materi pelayanan informasi untuk media cetak, elektronik, dan daring (online) | 5. Melaksanakan tugas peliputan kegiatan kelembagaan dalan bentuk foto dan video""";Kab. Berau;2;Aktif;14/07/2026;28/07/2026;Program studi: Hubungan Masyarakat, Ilmu Komunikasi, Desain Komunikasi Visual | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:27Z
maganghub;a23f9169-1be8-45f6-82a9-1067af960671;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/asisten-arsiparis-a23f9169-1be8-45f6-82a9-1067af960671;3dde182f-f975-4c75-bf5a-f5fe9e5a1b53;BPS Kabupaten Serang;maganghub-3dde182f-f975-4c75-bf5a-f5fe9e5a1b53;Asisten Arsiparis;"Mendukung penyusunan, pengelolaan, penyimpanan, dan pemeliharaan arsip; memastikan arsip mudah diakses; serta membantu kegiatan pemindahan, digitalisasi, dan pemusnahan arsip sesuai ketentuan.";Kab. Serang;2;Aktif;14/07/2026;28/07/2026;Program studi: Kearsipan, Manajemen Informasi Komunikasi, Ilmu Perpustakaan, Administrasi Perkantoran | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:31Z
maganghub;a24344e2-0c7b-40ff-80d9-53a189a86172;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pembantu-pembimbing-kemasyarakatan-a24344e2-0c7b-40ff-80d9-53a189a86172;d3b58ed7-5772-4f3f-956b-52baf4530a96;BALAI PEMASYARAKATAN KELAS II SIBOLGA;maganghub-d3b58ed7-5772-4f3f-956b-52baf4530a96;PEMBANTU PEMBIMBING KEMASYARAKATAN;1. Membantu Pembimbing Kemasyarakatan mendampingi klien pemasyarakatan. | 2. Mengumpulkan data sosial klien dan keluarga. | 3. Membantu penyusunan laporan hasil pembimbingan. | 4. Menyampaikan perkembangan perilaku klien kepada atasan;Kota Sibolga;2;Aktif;14/07/2026;28/07/2026;Program studi: Ilmu Kesejahteraan Sosial | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:33Z
maganghub;a23f7d32-0e68-4fef-b04f-3786b5dedc5f;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/asisten-pranata-komputer-a23f7d32-0e68-4fef-b04f-3786b5dedc5f;af3a869d-e240-49b7-8f01-b847cabef847;BPS Kabupaten Pesisir Selatan;maganghub-af3a869d-e240-49b7-8f01-b847cabef847;Asisten Pranata Komputer;Membantu pengelolaan sistem teknologi informasi, termasuk pemeliharaan perangkat keras dan lunak, dukungan teknis pengguna, pengelolaan jaringan, serta membantu pengembangan aplikasi sederhana.;Kab. Pesisir Selatan;2;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Informatika, Sains Data, Ilmu Komputer, Rekayasa Perangkat Lunak, Sistem Informasi Geografis | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:35Z
maganghub;a23f8cb4-ce96-43fd-b228-0a273affa8e1;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/asisten-publisitas-dan-kehumasan-a23f8cb4-ce96-43fd-b228-0a273affa8e1;ae0f04c7-5d74-44c6-b4b3-a32c9d809829;BPS Kabupaten Musi Banyuasin;maganghub-ae0f04c7-5d74-44c6-b4b3-a32c9d809829;Asisten Publisitas dan Kehumasan;Mendukung kegiatan kehumasan seperti penyusunan publikasi, pengelolaan media sosial, dokumentasi kegiatan, penyusunan rilis informasi, serta membangun komunikasi internal dan eksternal.;Kab. Musi Banyuasin;2;Aktif;14/07/2026;28/07/2026;Program studi: Teknik Multimedia Digital, Hubungan Internasional, Ilmu Komunikasi, Komunikasi Digital dan Media, Hubungan Masyarakat Dan Komunikasi Digital | Tingkat pendidikan: Diploma, Sarjana;;2026-08-11T06:25:37Z
maganghub;a23f826d-8497-4ce2-9360-473cf41812fd;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/asisten-statistisi-a23f826d-8497-4ce2-9360-473cf41812fd;ae0f04c7-5d74-44c6-b4b3-a32c9d809829;BPS Kabupaten Musi Banyuasin;maganghub-ae0f04c7-5d74-44c6-b4b3-a32c9d809829;Asisten Statistisi;"Membantu pengumpulan, pengolahan, verifikasi, dan penyajian data statistik; mendukung kegiatan survei dan analisis data untuk menghasilkan informasi statistik yang akurat.";Kab. Musi Banyuasin;2;Aktif;14/07/2026;28/07/2026;Program studi: Ilmu Ekonomi, Statistika dan Sains Data, Sistem Informasi, Statistika, Matematika | Tingkat pendidikan: Diploma, Sarjana;;2026-08-11T06:25:39Z
maganghub;a243448d-3bb8-427b-b9c9-d56bef100eb4;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pembantu-pembimbing-kemasyarakatan-a243448d-3bb8-427b-b9c9-d56bef100eb4;d3b58ed7-5772-4f3f-956b-52baf4530a96;BALAI PEMASYARAKATAN KELAS II SIBOLGA;maganghub-d3b58ed7-5772-4f3f-956b-52baf4530a96;PEMBANTU PEMBIMBING KEMASYARAKATAN;1. Membantu Pembimbing Kemasyarakatan mendampingi klien pemasyarakatan. | 2. Mengumpulkan data sosial klien dan keluarga. | 3. Membantu penyusunan laporan hasil pembimbingan. | 4. Menyampaikan perkembangan perilaku klien kepada atasan;Kota Sibolga;2;Aktif;14/07/2026;28/07/2026;Program studi: Psikologi | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:40Z
maganghub;a23f8165-848a-4b11-94f1-a725098f990d;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/asisten-pengelola-keuangan-a23f8165-848a-4b11-94f1-a725098f990d;ae0f04c7-5d74-44c6-b4b3-a32c9d809829;BPS Kabupaten Musi Banyuasin;maganghub-ae0f04c7-5d74-44c6-b4b3-a32c9d809829;Asisten Pengelola Keuangan;Membantu proses pengelolaan administrasi keuangan, termasuk pencatatan transaksi, verifikasi dokumen pendukung, penyusunan laporan keuangan, serta memastikan kepatuhan pada aturan pengelolaan anggaran.;Kab. Musi Banyuasin;2;Aktif;14/07/2026;28/07/2026;Program studi: Perpajakan, Manajemen, Ilmu Ekonomi, Administrasi Bisnis, Akuntansi | Tingkat pendidikan: Diploma, Sarjana;;2026-08-11T06:25:42Z
maganghub;a23f78d7-91aa-4ed1-9ba4-65b34a36752c;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/staf-umum-a23f78d7-91aa-4ed1-9ba4-65b34a36752c;ac7ebbb7-c76f-4939-86e0-c2608fc82b09;BPS Kabupaten Pasaman;maganghub-ac7ebbb7-c76f-4939-86e0-c2608fc82b09;Staf Umum;Melaksanakan pelayanan administrasi dan operasional perkantoran melalui pengelolaan surat-menyurat, pengarsipan dokumen, penyusunan laporan, pengelolaan inventaris dan logistik, penyiapan kebutuhan rapat dan kegiatan, serta pemberian dukungan pelayanan umum untuk menunjang kelancaran pelaksanaan tugas organisasi.;Kab. Pasaman;2;Aktif;14/07/2026;28/07/2026;Program studi: Akuntansi Manajemen, Akuntansi Manajemen Pemerintahan, Ekonomi dan Pembangunan, Administrasi Keuangan, Administrasi Negara | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:44Z
maganghub;a243454d-17e2-4144-a6fa-4077ce89b8a1;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/pembantu-pembimbing-kemasyarakatan-a243454d-17e2-4144-a6fa-4077ce89b8a1;d3b58ed7-5772-4f3f-956b-52baf4530a96;BALAI PEMASYARAKATAN KELAS II SIBOLGA;maganghub-d3b58ed7-5772-4f3f-956b-52baf4530a96;PEMBANTU PEMBIMBING KEMASYARAKATAN;1. Membantu Pembimbing Kemasyarakatan mendampingi klien pemasyarakatan. | 2. Mengumpulkan data sosial klien dan keluarga. | 3. Membantu penyusunan laporan hasil pembimbingan. | 4. Menyampaikan perkembangan perilaku klien kepada atasan;Kota Sibolga;2;Aktif;14/07/2026;28/07/2026;Program studi: Sosiologi | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:46Z
maganghub;a23f726a-9e63-4eb6-9839-755777125a60;https://maganghub.kemnaker.go.id/magang-nasional/lowongan/asisten-publisitas-dan-kehumasan-a23f726a-9e63-4eb6-9839-755777125a60;762bc697-37b1-4e06-b72f-e5a95e673b30;BPS Kabupaten Lampung Timur;maganghub-762bc697-37b1-4e06-b72f-e5a95e673b30;Asisten Publisitas dan Kehumasan;Mendukung kegiatan kehumasan seperti penyusunan publikasi, pengelolaan media sosial, dokumentasi kegiatan, penyusunan rilis informasi, serta membangun komunikasi internal dan eksternal.;Kab. Lampung Timur;2;Aktif;14/07/2026;28/07/2026;Program studi: Teknologi Multimedia Broadcasting, Teknik Multimedia Digital, Ilmu Komunikasi, Desain Komunikasi Visual, Teknologi Informatika Multimedia Digital | Tingkat pendidikan: Sarjana;;2026-08-11T06:25:48Z
